Date Last Researched,Country,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Status,Reactor Type,Model,Start Year,Retirement Year,Planned Retirement,Cancellation Year,Construction Start Date,First Criticality Date,First Grid Connection,Commercial Operation Date,Retirement Date,Owner,Owner Name in Local Language / Script,Operator,Operator Name in Local Language / Script,Reference Net Capacity (MW),Design Net Capacity (MW),Thermal Capacity (MWt),Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM unit ID,Wiki URL
2023-08-08,United States,Perryman nuclear power plant,2,,,845.0,cancelled,pressurized water reactor,unknown,,,,1972.0,,,,,,Baltimore Gas and Electric CO,,,,,,,39.4413,-76.2194,exact,,Harford County,,Maryland,Northern America,Americas,L500492,G501414,https://gem.wiki/Perryman_nuclear_power_plant
2023-08-08,United States,Phipps Bend nuclear power plant,1,,,1233.0,cancelled,boiling water reactor,unknown,,,,1982.0,,,,,,Tennessee Valley Authority (TVA),,,,,,,36.4632,-82.8045,exact,,Hawkins County,,Tennessee,Northern America,Americas,L500493,G501415,https://gem.wiki/Phipps_Bend_nuclear_power_plant
2023-08-08,United States,Phipps Bend nuclear power plant,2,,,1233.0,cancelled,boiling water reactor,unknown,,,,1982.0,,,,,,Tennessee Valley Authority (TVA),,,,,,,36.4632,-82.8045,exact,,Hawkins County,,Tennessee,Northern America,Americas,L500493,G501416,https://gem.wiki/Phipps_Bend_nuclear_power_plant
2023-08-08,United States,Piketon nuclear power plant,1,,,1600.0,cancelled,pressurized water reactor,EPR,,,,2013.0,,,,,,Duke Energy CORP,,Duke Energy CORP,,,,,39.0124,-83.0008,exact,,Pike County,,Ohio,Northern America,Americas,L500494,G501417,https://gem.wiki/Piketon_nuclear_power_plant
2023-07-25,United States,Pilgrim nuclear power plant,1,,,711.0,retired,boiling water reactor,BWR-3 (Mark 1),1972.0,2019.0,N,,1968-08-26 00:00:00,1972-06-16 00:00:00,1972-07-19 00:00:00,1972-12-01 00:00:00,2019-05-31 00:00:00,Entergy Nuclear Operations INC,,Entergy Nuclear Operations INC,,677.0,655.0,2028.0,41.9436,-70.5771,exact,,Plymouth County,,Massachusetts,Northern America,Americas,L500171,G500390,https://gem.wiki/Pilgrim_nuclear_power_plant
2023-08-08,United States,Pilgrim nuclear power plant,2,,,1180.0,cancelled,pressurized water reactor,unknown,,,,1981.0,,,,,,Boston Edison CO,,,,,,,41.9436,-70.5771,exact,,Plymouth County,,Massachusetts,Northern America,Americas,L500171,G501418,https://gem.wiki/Pilgrim_nuclear_power_plant
2023-08-08,United States,Pilgrim nuclear power plant,3,,,1180.0,cancelled,pressurized water reactor,unknown,,,,1974.0,,,,,,,,,,,,,41.9436,-70.5771,exact,,Plymouth County,,Massachusetts,Northern America,Americas,L500171,G501419,https://gem.wiki/Pilgrim_nuclear_power_plant
2023-07-25,United States,Piqua nuclear power plant,,,,12.0,retired,unknown,OCM (Organically Cooled and Moderated Reactor),1963.0,1966.0,N,,1960-01-01 00:00:00,1961-01-01 00:00:00,1963-07-01 00:00:00,1963-11-01 00:00:00,1966-01-01 00:00:00,US Atomic Energy Commission,,City Of Piqua Government,,12.0,11.0,46.0,40.1319,-84.2348,exact,,Miami County,,Ohio,Northern America,Americas,L500262,G500614,https://gem.wiki/Piqua_nuclear_power_plant
2023-07-25,United States,Point Beach nuclear power plant,1,,,640.0,operating,pressurized water reactor,WH 2LP (DRYAMB),1970.0,,,,1967-07-19 00:00:00,1970-11-02 00:00:00,1970-11-06 00:00:00,1970-12-21 00:00:00,,Nextera Energy Resources LLC,,Nextera Energy Resources LLC,,591.0,497.0,1800.0,44.2806,-87.5369,exact,,Manitowoc County,,Wisconsin,Northern America,Americas,L500182,G500408,https://gem.wiki/Point_Beach_nuclear_power_plant
2023-07-25,United States,Point Beach nuclear power plant,2,,,640.0,operating,pressurized water reactor,WH 2LP (DRYAMB),1972.0,,,,1968-07-25 00:00:00,1972-05-30 00:00:00,1972-08-02 00:00:00,1972-10-01 00:00:00,,Nextera Energy Resources LLC,,Nextera Energy Resources LLC,,591.0,497.0,1800.0,44.2806,-87.5369,exact,,Manitowoc County,,Wisconsin,Northern America,Americas,L500182,G500409,https://gem.wiki/Point_Beach_nuclear_power_plant
2023-07-25,United States,Prairie Island nuclear power plant,1,,,566.0,operating,pressurized water reactor,WH 2LP (DRYAMB),1973.0,,,,1968-06-25 00:00:00,1973-12-01 00:00:00,1973-12-04 00:00:00,1973-12-16 00:00:00,,Xcel Energy,,Northern States Power CO,,522.0,530.0,1677.0,44.622,-92.6333,exact,,Goodhue County,,Minnesota,Northern America,Americas,L500187,G500423,https://gem.wiki/Prairie_Island_nuclear_power_plant
2023-07-25,United States,Prairie Island nuclear power plant,2,,,560.0,operating,pressurized water reactor,WH 2LP (DRYAMB),1974.0,,,,1969-06-25 00:00:00,1974-12-17 00:00:00,1974-12-21 00:00:00,1974-12-21 00:00:00,,Xcel Energy,,Northern States Power CO,,519.0,530.0,1677.0,44.622,-92.6333,exact,,Goodhue County,,Minnesota,Northern America,Americas,L500187,G500424,https://gem.wiki/Prairie_Island_nuclear_power_plant
2023-07-25,United States,Quad Cities nuclear power plant,1,,,940.0,operating,boiling water reactor,BWR-3 (Mark 1),1973.0,,,,1967-02-15 00:00:00,1971-10-18 00:00:00,1972-04-12 00:00:00,1973-02-18 00:00:00,,Exelon [75%]; Midamerican Energy [25%],,Exelon Generation CO LLC,,908.0,789.0,2957.0,41.7261,-90.3103,exact,,Rock Island County,,Illinois,Northern America,Americas,L500112,G500236,https://gem.wiki/Quad_Cities_nuclear_power_plant
2023-07-25,United States,Quad Cities nuclear power plant,2,,,940.0,operating,boiling water reactor,BWR-3 (Mark 1),1973.0,,,,1967-02-15 00:00:00,1972-04-26 00:00:00,1972-05-23 00:00:00,1973-03-10 00:00:00,,Exelon [75%]; Midamerican Energy [25%],,Exelon Generation CO LLC,,911.0,789.0,2957.0,41.7261,-90.3103,exact,,Rock Island County,,Illinois,Northern America,Americas,L500112,G500237,https://gem.wiki/Quad_Cities_nuclear_power_plant
2023-08-08,United States,Quanicassee nuclear power plant,1,,,1150.0,cancelled,pressurized water reactor,unknown,,,,1974.0,,,,,,Consumers Power CO,,,,,,,43.5948,-83.66801,exact,,Tuscola County,,Michigan,Northern America,Americas,L500495,G501420,https://gem.wiki/Quanicassee_nuclear_power_plant
2023-08-08,United States,Quanicassee nuclear power plant,2,,,1150.0,cancelled,pressurized water reactor,unknown,,,,1974.0,,,,,,Consumers Power CO,,,,,,,43.5948,-83.66801,exact,,Tuscola County,,Michigan,Northern America,Americas,L500495,G501421,https://gem.wiki/Quanicassee_nuclear_power_plant
2023-07-25,United States,Rancho Seco nuclear power plant,1,,,917.0,retired,pressurized water reactor,unknown,1975.0,1989.0,N,,1969-04-01 00:00:00,1974-09-16 00:00:00,1974-10-13 00:00:00,1975-04-17 00:00:00,1989-06-07 00:00:00,Sacramento Municipal Utility District,,Sacramento Municipal Utility District,,873.0,918.0,2772.0,38.3445,-121.1206,exact,,Sacramento County,,California,Northern America,Americas,L500141,G500321,https://gem.wiki/Rancho_Seco_nuclear_power_plant
2023-08-08,United States,Ravenswood nuclear power plant,1,,,500.0,cancelled,pressurized water reactor,unknown,,,,1964.0,,,,,,,,,,,,,40.7595,-73.9457,exact,New York,,,New York,Northern America,Americas,L500496,G501422,https://gem.wiki/Ravenswood_nuclear_power_plant
2023-08-08,United States,Ravenswood nuclear power plant,2,,,500.0,cancelled,pressurized water reactor,unknown,,,,1964.0,,,,,,,,,,,,,40.7595,-73.9457,exact,New York,,,New York,Northern America,Americas,L500496,G501423,https://gem.wiki/Ravenswood_nuclear_power_plant
2023-08-02,United States,Richland SMR nuclear power plant,1,,,80.0,announced,high temperature gas reactor,Xe-100,2030.0,,,,,,,,,,,,,,,200.0,46.4569,-119.3287,approximate,,Benton County,,Washington,Northern America,Americas,L500497,G501424,https://gem.wiki/Richland_SMR_nuclear_power_plant
2023-08-02,United States,Richland SMR nuclear power plant,10,,,80.0,announced,high temperature gas reactor,Xe-100,,,,,,,,,,,,,,,,200.0,46.4569,-119.3287,approximate,,Benton County,,Washington,Northern America,Americas,L500497,G501425,https://gem.wiki/Richland_SMR_nuclear_power_plant
2023-08-02,United States,Richland SMR nuclear power plant,11,,,80.0,announced,high temperature gas reactor,Xe-100,,,,,,,,,,,,,,,,200.0,46.4569,-119.3287,approximate,,Benton County,,Washington,Northern America,Americas,L500497,G501426,https://gem.wiki/Richland_SMR_nuclear_power_plant
2023-08-02,United States,Richland SMR nuclear power plant,12,,,80.0,announced,high temperature gas reactor,Xe-100,,,,,,,,,,,,,,,,200.0,46.4569,-119.3287,approximate,,Benton County,,Washington,Northern America,Americas,L500497,G501427,https://gem.wiki/Richland_SMR_nuclear_power_plant
2023-08-02,United States,Richland SMR nuclear power plant,2,,,80.0,announced,high temperature gas reactor,Xe-100,,,,,,,,,,,,,,,,200.0,46.4569,-119.3287,approximate,,Benton County,,Washington,Northern America,Americas,L500497,G501428,https://gem.wiki/Richland_SMR_nuclear_power_plant
2023-08-02,United States,Richland SMR nuclear power plant,3,,,80.0,announced,high temperature gas reactor,Xe-100,,,,,,,,,,,,,,,,200.0,46.4569,-119.3287,approximate,,Benton County,,Washington,Northern America,Americas,L500497,G501429,https://gem.wiki/Richland_SMR_nuclear_power_plant
2023-08-02,United States,Richland SMR nuclear power plant,4,,,80.0,announced,high temperature gas reactor,Xe-100,,,,,,,,,,,,,,,,200.0,46.4569,-119.3287,approximate,,Benton County,,Washington,Northern America,Americas,L500497,G501430,https://gem.wiki/Richland_SMR_nuclear_power_plant
2023-08-02,United States,Richland SMR nuclear power plant,5,,,80.0,announced,high temperature gas reactor,Xe-100,,,,,,,,,,,,,,,,200.0,46.4569,-119.3287,approximate,,Benton County,,Washington,Northern America,Americas,L500497,G501431,https://gem.wiki/Richland_SMR_nuclear_power_plant
2023-08-02,United States,Richland SMR nuclear power plant,6,,,80.0,announced,high temperature gas reactor,Xe-100,,,,,,,,,,,,,,,,200.0,46.4569,-119.3287,approximate,,Benton County,,Washington,Northern America,Americas,L500497,G501432,https://gem.wiki/Richland_SMR_nuclear_power_plant
2023-08-02,United States,Richland SMR nuclear power plant,7,,,80.0,announced,high temperature gas reactor,Xe-100,,,,,,,,,,,,,,,,200.0,46.4569,-119.3287,approximate,,Benton County,,Washington,Northern America,Americas,L500497,G501433,https://gem.wiki/Richland_SMR_nuclear_power_plant
2023-08-02,United States,Richland SMR nuclear power plant,8,,,80.0,announced,high temperature gas reactor,Xe-100,,,,,,,,,,,,,,,,200.0,46.4569,-119.3287,approximate,,Benton County,,Washington,Northern America,Americas,L500497,G501434,https://gem.wiki/Richland_SMR_nuclear_power_plant
2023-08-02,United States,Richland SMR nuclear power plant,9,,,80.0,announced,high temperature gas reactor,Xe-100,,,,,,,,,,,,,,,,200.0,46.4569,-119.3287,approximate,,Benton County,,Washington,Northern America,Americas,L500497,G501435,https://gem.wiki/Richland_SMR_nuclear_power_plant
2023-07-25,United States,River Bend nuclear power plant,1,,,1016.0,operating,boiling water reactor,BWR-6 (Mark 3),1986.0,,,,1977-03-25 00:00:00,1985-10-31 00:00:00,1985-12-03 00:00:00,1986-06-16 00:00:00,,Entergy Gulf States INC,,Entergy Nuclear Operations INC,,967.0,966.0,3091.0,30.757,-91.3327,exact,,West Feliciana Parish,,Louisiana,Northern America,Americas,L500098,G500193,https://gem.wiki/River_Bend_nuclear_power_plant
2023-08-08,United States,River Bend nuclear power plant,2,,,934.0,cancelled,boiling water reactor,unknown,,,,1984.0,,,,,,Gulf States Utilities CO,,,,,,,30.757,-91.3327,exact,,West Feliciana Parish,,Louisiana,Northern America,Americas,L500098,G501436,https://gem.wiki/River_Bend_nuclear_power_plant
2023-08-08,United States,River Bend nuclear power plant,3,,,1520.0,cancelled,boiling water reactor,unknown,,,,2015.0,,,,,,Gulf States Utilities CO,,,,,,,30.757,-91.3327,exact,,West Feliciana Parish,,Louisiana,Northern America,Americas,L500098,G501437,https://gem.wiki/River_Bend_nuclear_power_plant
2023-07-25,United States,Robert Emmett Ginna nuclear power plant,,,Ginna,608.0,operating,pressurized water reactor,WH 2LP (DRYAMB),1970.0,,,,1966-04-25 00:00:00,1969-11-08 00:00:00,1969-12-02 00:00:00,1970-07-01 00:00:00,,Exelon,,Exelon Generation CO LLC,,560.0,470.0,1775.0,43.2777,-77.3099,exact,,Wayne County,,New York,Northern America,Americas,L500183,G500410,https://gem.wiki/Robert_Emmett_Ginna_nuclear_power_plant
2023-08-08,United States,Salem nuclear power plant,1,,,1254.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1977.0,2036.0,Y,,1968-09-25 00:00:00,1976-12-11 00:00:00,1976-12-25 00:00:00,1977-06-30 00:00:00,,PSEG Power INC,,PSEG Nuclear LLC,,1169.0,1090.0,3459.0,39.4625,-75.5358,exact,Lower Alloways Creek Township,Salem County,,New Jersey,Northern America,Americas,L500060,G500099,https://gem.wiki/Salem_nuclear_power_plant
2023-08-08,United States,Salem nuclear power plant,2,,,1200.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1981.0,2040.0,Y,,1968-09-25 00:00:00,1980-08-08 00:00:00,1981-06-03 00:00:00,1981-10-13 00:00:00,,PSEG Power INC,,PSEG Nuclear LLC,,1158.0,1115.0,3459.0,39.4625,-75.5358,exact,Lower Alloways Creek Township,Salem County,,New Jersey,Northern America,Americas,L500060,G500101,https://gem.wiki/Salem_nuclear_power_plant
2023-08-08,United States,Salem nuclear power plant,3,,,1200.0,cancelled,unknown,unknown,,,,2020.0,,,,,,PSEG Power INC,,,,,,,39.4625,-75.5358,exact,Lower Alloways Creek Township,Salem County,,New Jersey,Northern America,Americas,L500060,G501438,https://gem.wiki/Salem_nuclear_power_plant
2023-07-25,United States,San Onofre nuclear power plant,1,,,456.0,retired,pressurized water reactor,unknown,1968.0,1992.0,N,,1964-05-01 00:00:00,1967-06-14 00:00:00,1967-07-16 00:00:00,1968-01-01 00:00:00,1992-11-30 00:00:00,Southern California Edison (SCE),,Southern California Edison CO,,436.0,436.0,1347.0,33.3689,-117.5548,exact,,San Diego County,,California,Northern America,Americas,L500064,G500497,https://gem.wiki/San_Onofre_nuclear_power_plant
2023-07-25,United States,San Onofre nuclear power plant,2,,,1127.0,retired,pressurized water reactor,CE (2-loop) DRYAMB,1983.0,2013.0,N,,1974-03-01 00:00:00,1982-07-26 00:00:00,1982-09-20 00:00:00,1983-08-08 00:00:00,2013-06-07 00:00:00,Southern California Edison (SCE),,Southern California Edison CO,,1070.0,1070.0,3438.0,33.3692,-117.5553,exact,,San Diego County,,California,Northern America,Americas,L500064,G500107,https://gem.wiki/San_Onofre_nuclear_power_plant
2023-07-25,United States,San Onofre nuclear power plant,3,,,1127.0,retired,pressurized water reactor,CE (2-loop) DRYAMB,1984.0,2013.0,N,,1974-03-01 00:00:00,1983-08-29 00:00:00,1983-09-25 00:00:00,1984-04-01 00:00:00,2013-06-07 00:00:00,Southern California Edison (SCE),,Southern California Edison CO,,1080.0,1070.0,3438.0,33.3686,-117.5543,exact,,San Diego County,,California,Northern America,Americas,L500064,G500108,https://gem.wiki/San_Onofre_nuclear_power_plant
2023-08-08,United States,Satsop nuclear power plant,3,,WNP-3,1242.0,cancelled,pressurized water reactor,unknown,,,,1995.0,1977-05-01 00:00:00,,,,,Washington Public Power Supply System,,,,,,,46.95901,-123.4692,exact,,Grays Harbor County,,Washington,Northern America,Americas,L500498,G501439,https://gem.wiki/Satsop_nuclear_power_plant
2023-08-08,United States,Satsop nuclear power plant,5,,WNP-5,1240.0,cancelled,pressurized water reactor,unknown,,,,1982.0,1977-05-01 00:00:00,,,,,Washington Public Power Supply System,,,,,,,46.95901,-123.4692,exact,,Grays Harbor County,,Washington,Northern America,Americas,L500498,G501440,https://gem.wiki/Satsop_nuclear_power_plant
2023-07-25,United States,Saxton nuclear power plant,,,,3.0,retired,pressurized water reactor,unknown,1967.0,1972.0,N,,1960-01-01 00:00:00,1967-01-01 00:00:00,1967-03-01 00:00:00,,1972-05-01 00:00:00,Saxton Nuclear Experimental CO,,Saxton Nuclear Experimental Reactor CORP,,3.0,3.0,24.0,40.22601,-78.2417,exact,Liberty Township,Bedford County,,Pennsylvania,Northern America,Americas,L500276,G500639,https://gem.wiki/Saxton_nuclear_power_plant
2023-07-25,United States,Seabrook nuclear power plant,1,,,1296.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1990.0,,,,1976-07-07 00:00:00,1989-06-13 00:00:00,1990-05-29 00:00:00,1990-08-19 00:00:00,,Nextera Energy Resources LLC,,Nextera Energy Resources LLC,,1246.0,1149.0,3648.0,42.8992,-70.8489,exact,,Rockingham County,,New Hampshire,Northern America,Americas,L500046,G500078,https://gem.wiki/Seabrook_nuclear_power_plant
2023-08-08,United States,Seabrook nuclear power plant,2,,,1198.0,cancelled,pressurized water reactor,unknown,,,,1988.0,,,,,,Public Service CO of New Hampshire,,,,,,,42.8992,-70.8489,exact,,New Hampshire,,New Hampshire,Northern America,Americas,L500046,G501441,https://gem.wiki/Seabrook_nuclear_power_plant
2023-08-08,United States,Sears Isle nuclear power plant,1,,,1150.0,cancelled,pressurized water reactor,unknown,,,,1977.0,,,,,,Central Maine Power,,,,,,,44.44301,-68.8781,exact,,Waldo County,,Maine,Northern America,Americas,L500499,G501442,https://gem.wiki/Sears_Isle_nuclear_power_plant
2023-07-25,United States,Sequoyah nuclear power plant,1,,,1221.0,operating,pressurized water reactor,WH 4LP (ICECND),1981.0,,,,1970-05-27 00:00:00,1980-07-05 00:00:00,1980-07-22 00:00:00,1981-07-01 00:00:00,,Tennessee Valley Authority (TVA),,Tennessee Valley Authority (TVA),,1152.0,1148.0,3455.0,35.2267,-85.0917,exact,,Hamilton County,,Tennessee,Northern America,Americas,L500063,G500105,https://gem.wiki/Sequoyah_nuclear_power_plant
2023-07-25,United States,Sequoyah nuclear power plant,2,,,1200.0,operating,pressurized water reactor,WH 4LP (ICECND),1982.0,,,,1970-05-27 00:00:00,1981-11-05 00:00:00,1981-12-23 00:00:00,1982-06-01 00:00:00,,Tennessee Valley Authority (TVA),,Tennessee Valley Authority (TVA),,1139.0,1148.0,3455.0,35.2267,-85.0917,exact,,Hamilton County,,Tennessee,Northern America,Americas,L500063,G500106,https://gem.wiki/Sequoyah_nuclear_power_plant
2023-07-25,United States,Shearon Harris nuclear power plant,1,,Harris,980.0,operating,pressurized water reactor,WH 3LP (DRYAMB),1987.0,,,,1978-01-28 00:00:00,1987-01-03 00:00:00,1987-01-19 00:00:00,1987-05-02 00:00:00,,Progress Energy Carolinas INC,,Progress Energy,,964.0,900.0,2900.0,35.6334,-78.9556,exact,,Wake County,,North Carolina,Northern America,Americas,L500380,G501047,https://gem.wiki/Shearon_Harris_nuclear_power_plant
2023-08-08,United States,Shearon Harris nuclear power plant,2,,Harris,915.0,cancelled,pressurized water reactor,unknown,,,,1983.0,,,,,,Carolina Power & Light CO,,,,,,,35.6334,-78.9556,exact,,Wake County,,North Carolina,Northern America,Americas,L500380,G501443,https://gem.wiki/Shearon_Harris_nuclear_power_plant
2023-08-08,United States,Shearon Harris nuclear power plant,2A,,Harris,1100.0,cancelled,pressurized water reactor,AP-1000,,,,2013.0,,,,,,Duke Energy Progress (NC),,,,,,,35.6334,-78.9556,exact,,Wake County,,North Carolina,Northern America,Americas,L500380,G501444,https://gem.wiki/Shearon_Harris_nuclear_power_plant
2023-08-08,United States,Shearon Harris nuclear power plant,3,,Harris,900.0,cancelled,pressurized water reactor,unknown,,,,1981.0,,,,,,Carolina Power & Light CO,,,,,,,35.6334,-78.9556,exact,,Wake County,,North Carolina,Northern America,Americas,L500380,G501445,https://gem.wiki/Shearon_Harris_nuclear_power_plant
2023-08-08,United States,Shearon Harris nuclear power plant,3A,,Harris,1100.0,cancelled,pressurized water reactor,AP-1000,,,,2013.0,,,,,,Duke Energy Progress (NC),,,,,,,35.6334,-78.9556,exact,,Wake County,,North Carolina,Northern America,Americas,L500380,G501446,https://gem.wiki/Shearon_Harris_nuclear_power_plant
2023-08-08,United States,Shearon Harris nuclear power plant,4,,Harris,900.0,cancelled,pressurized water reactor,unknown,,,,1981.0,,,,,,Carolina Power & Light CO,,,,,,,35.6334,-78.9556,exact,,Wake County,,North Carolina,Northern America,Americas,L500380,G501447,https://gem.wiki/Shearon_Harris_nuclear_power_plant
2023-07-25,United States,Shippingport nuclear power plant,,,,68.0,retired,pressurized water reactor,PLWBR,1958.0,1982.0,N,,1954-01-01 00:00:00,1957-01-01 00:00:00,1957-12-02 00:00:00,1958-05-26 00:00:00,1982-10-01 00:00:00,Department Of Energy And Duquesne Light CO,,Department Of Energy And Duquesne Light CO,,60.0,60.0,236.0,40.6211,-80.4353,exact,,Beaver County,,Pennsylvania,Northern America,Americas,L500274,G500637,https://gem.wiki/Shippingport_nuclear_power_plant
2023-07-25,United States,Shoreham nuclear power plant,,,,849.0,retired,boiling water reactor,BWR,1986.0,1989.0,N,,1972-11-01 00:00:00,1985-02-15 00:00:00,1986-08-01 00:00:00,,1989-06-28 00:00:00,Long Island Lighting CO,,Long Island Power Authority,,820.0,809.0,2436.0,40.96001,-72.8657,exact,,Suffolk County,,New York,Northern America,Americas,L500156,G500362,https://gem.wiki/Shoreham_nuclear_power_plant
2023-08-08,United States,Skagit-Hanford nuclear power plant,1,,,1277.0,cancelled,boiling water reactor,unknown,,,,1983.0,,,,,,Puget Sound Power & Light CO,,,,,,,48.5328,-122.1118,exact,,Skagit County,,Washington,Northern America,Americas,L500500,G501448,https://gem.wiki/Skagit-Hanford_nuclear_power_plant
2023-08-08,United States,Skagit-Hanford nuclear power plant,2,,,1277.0,cancelled,boiling water reactor,unknown,,,,1983.0,,,,,,Puget Sound Power & Light CO,,,,,,,48.5328,-122.1118,exact,,Skagit County,,Washington,Northern America,Americas,L500500,G501449,https://gem.wiki/Skagit-Hanford_nuclear_power_plant
2023-07-25,United States,SM-1 nuclear power plant,,,Stationary Medium-size reactor prototype #1,2.0,retired,pressurized water reactor,unknown,1957.0,1973.0,N,,1955-10-05 00:00:00,1957-04-08 00:00:00,1957,1957,1973-03-16 00:00:00,US Department of Defense,,United States Army,,,,,38.67653,-77.1466,exact,,Fairfax County,,Virginia,Northern America,Americas,L500291,G500700,https://gem.wiki/SM-1_nuclear_power_plant
2023-07-25,United States,SM-1A nuclear power plant,,,,1.64,retired,pressurized water reactor,unknown,1962.0,1972.0,N,,1958,1962-03-13 00:00:00,,,1972,US Department of Defense,,United States Army,,,,20.2,63.97376,-145.7178,exact,Delta Junction,Unorganized Borough,,Alaska,Northern America,Americas,L500277,G500640,https://gem.wiki/SM-1A_nuclear_power_plant
2023-08-08,United States,Somerset nuclear power plant,1,,,1200.0,cancelled,boiling water reactor,unknown,,,,1975.0,,,,,,New York State Electric and Gas (NYSEG),,,,,,,43.3579,-78.6039,exact,,Niagara County,,New York,Northern America,Americas,L500501,G501450,https://gem.wiki/Somerset_nuclear_power_plant
2023-08-08,United States,Somerset nuclear power plant,2,,,1200.0,cancelled,boiling water reactor,unknown,,,,1975.0,,,,,,New York State Electric and Gas (NYSEG),,,,,,,43.3579,-78.6039,exact,,Niagara County,,New York,Northern America,Americas,L500501,G501451,https://gem.wiki/Somerset_nuclear_power_plant
2023-08-08,United States,South Dade nuclear power plant,1,,,1100.0,cancelled,pressurized water reactor,unknown,,,,1977.0,,,,,,Florida Power & Light CO,,,,,,,25.3924,-80.3317,approximate,,Miami-Dade County,,Florida,Northern America,Americas,L500502,G501452,https://gem.wiki/South_Dade_nuclear_power_plant
2023-08-08,United States,South Dade nuclear power plant,2,,,1100.0,cancelled,pressurized water reactor,unknown,,,,1977.0,,,,,,Florida Power & Light CO,,,,,,,25.3924,-80.3317,approximate,,Miami-Dade County,,Florida,Northern America,Americas,L500502,G501453,https://gem.wiki/South_Dade_nuclear_power_plant
2023-08-08,United States,South River nuclear power plant,1,,,1150.0,cancelled,pressurized water reactor,unknown,,,,1978.0,,,,,,Carolina Power & Light CO,,,,,,,34.9587,-76.5972,approximate,,,,North Carolina,Northern America,Americas,L500503,G501454,https://gem.wiki/South_River_nuclear_power_plant
2023-08-08,United States,South River nuclear power plant,2,,,1150.0,cancelled,pressurized water reactor,unknown,,,,1978.0,,,,,,Carolina Power & Light CO,,,,,,,34.9587,-76.5972,approximate,,,,North Carolina,Northern America,Americas,L500503,G501455,https://gem.wiki/South_River_nuclear_power_plant
2023-08-08,United States,South River nuclear power plant,3,,,1150.0,cancelled,pressurized water reactor,unknown,,,,1978.0,,,,,,Carolina Power & Light CO,,,,,,,34.9587,-76.5972,approximate,,,,North Carolina,Northern America,Americas,L500503,G501456,https://gem.wiki/South_River_nuclear_power_plant
2023-07-25,United States,South Texas nuclear power plant,1,,,1354.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1988.0,,,,1975-12-22 00:00:00,1988-03-08 00:00:00,1988-03-30 00:00:00,1988-08-25 00:00:00,,Constellation Energy [44%]; CPS Energy [40%]; Austin Energy [16%],,STP Nuclear Operating CO,,1280.0,1250.0,3853.0,28.79501,-96.0481,exact,,Matagorda County,,Texas,Northern America,Americas,L500027,G500043,https://gem.wiki/South_Texas_nuclear_power_plant
2023-07-25,United States,South Texas nuclear power plant,2,,,1354.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1989.0,,,,1975-12-22 00:00:00,1989-03-12 00:00:00,1989-04-11 00:00:00,1989-06-19 00:00:00,,Constellation Energy [44%]; CPS Energy [40%]; Austin Energy [16%],,STP Nuclear Operating CO,,1280.0,1250.0,3853.0,28.79501,-96.0481,exact,,Matagorda County,,Texas,Northern America,Americas,L500027,G500044,https://gem.wiki/South_Texas_nuclear_power_plant
2023-08-08,United States,South Texas nuclear power plant,3,,,1358.0,cancelled,advanced boiling water reactor,unknown,,,,2018.0,,,,,,Houston Light & Power CO,,,,,,,28.79501,-96.0481,exact,,Matagorda County,,Texas,Northern America,Americas,L500027,G501457,https://gem.wiki/South_Texas_nuclear_power_plant
2023-08-08,United States,South Texas nuclear power plant,4,,,1350.0,cancelled,advanced boiling water reactor,unknown,,,,2018.0,,,,,,Houston Light & Power CO,,,,,,,28.79501,-96.0481,exact,,Matagorda County,,Texas,Northern America,Americas,L500027,G501458,https://gem.wiki/South_Texas_nuclear_power_plant
2023-09-08,United States,Southern Ohio Diversification Initiative nuclear power plant,1,,SODI,15.0,announced,fast neutron reactor,Aurora,2028.0,,,,,,,,,,,,,,,,39.0128,-83.0007,exact,,Pike County,,Ohio,Northern America,Americas,L500438,G501270,https://gem.wiki/Southern_Ohio_Diversification_Initiative_nuclear_power_plant
2023-09-08,United States,Southern Ohio Diversification Initiative nuclear power plant,2,,SODI,15.0,announced,fast neutron reactor,Aurora,,,,,,,,,,,,,,,,,39.0128,-83.0007,exact,,Pike County,,Ohio,Northern America,Americas,L500438,G501271,https://gem.wiki/Southern_Ohio_Diversification_Initiative_nuclear_power_plant
2023-07-25,United States,St. Lucie nuclear power plant,1,,,1045.0,operating,pressurized water reactor,CE 2LP (DRYAMB),1976.0,,,,1970-07-01 00:00:00,1976-04-22 00:00:00,1976-05-07 00:00:00,1976-12-21 00:00:00,,Florida Power & Light CO,,Florida Power & Light CO,,981.0,830.0,3020.0,27.3486,-80.2464,exact,,Saint Lucie County,,Florida,Northern America,Americas,L500103,G500200,https://gem.wiki/St._Lucie_nuclear_power_plant
