source_id,source_name,iso3_country,original_inventory_sector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
25452524,Qujing power station,CHN,electricity-generation,25.6622,104.0668,trace_104.0668_25.6622,owner,Yuntianhua Group,1E+11,3.10794,Sdic Qujing Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8885},"{6119,8885}"
25452524,Qujing power station,CHN,electricity-generation,25.6622,104.0668,trace_104.0668_25.6622,owner,Yunnan Investment Holding Group,1E+11,35.21129377,Sdic Qujing Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8885},"{6119,8885}"
25452524,Qujing power station,CHN,electricity-generation,25.6622,104.0668,trace_104.0668_25.6622,owner,Xiamen Yicai Group,1E+11,37,Sdic Qujing Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8885},"{6119,8885}"
25454821,Renqiu power station,CHN,electricity-generation,38.7447,116.1533,trace_116.1533_38.7447,owner,Huadian Power International,1E+11,16.04,Hebei Jianshe Renqiu Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10601},"{6119,10601}"
25454821,Renqiu power station,CHN,electricity-generation,38.7447,116.1533,trace_116.1533_38.7447,owner,other,1E+11,2.31,Hebei Jianshe Renqiu Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10601},"{6119,10601}"
25454821,Renqiu power station,CHN,electricity-generation,38.7447,116.1533,trace_116.1533_38.7447,owner,Hebei Construction Investment Energy Investment,1E+11,81.65,Hebei Jianshe Renqiu Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10601},"{6119,10601}"
25457382,"Rizhao Xuri Power Generation Co., Ltd. power project",CHN,electricity-generation,35.1489,119.369,trace_119.369_35.1489,owner,other,1E+11,1.23,Rizhao Xuri Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11669},"{6119,11669}"
25457382,"Rizhao Xuri Power Generation Co., Ltd. power project",CHN,electricity-generation,35.1489,119.369,trace_119.369_35.1489,owner,Jinghua Rigang Holding Group,1E+11,98.77,Rizhao Xuri Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11669},"{6119,11669}"
25452031,Rizhao power station,CHN,electricity-generation,35.3455,119.5105,trace_119.5105_35.3455,owner,Huaneng Power International,1E+11,100,"Huaneng Power International, Inc. Rizhao power plant",1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8523},"{6119,8523}"
25457383,"Rockcheck Steel Group Co., Ltd. power project",CHN,electricity-generation,38.9713,117.5063,trace_117.5063_38.9713,owner,other,1E+11,22.15,Rockcheck Steel Group,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11670},"{6119,11670}"
25457383,"Rockcheck Steel Group Co., Ltd. power project",CHN,electricity-generation,38.9713,117.5063,trace_117.5063_38.9713,owner,Tianjin Rongcheng Xiangtai Investment Holdings,1E+11,77.85,Rockcheck Steel Group,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11670},"{6119,11670}"
25454661,Ronghai power station,CHN,electricity-generation,36.4998,112.9665,trace_112.9665_36.4998,owner,Shanxi State-Owned Capital Investment and Operation,1E+11,90,Shanxi Lu'an Ronghai Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10491},"{6119,10491}"
25454661,Ronghai power station,CHN,electricity-generation,36.4998,112.9665,trace_112.9665_36.4998,owner,Shanxi Provincial Department of Finance,1E+11,10,Shanxi Lu'an Ronghai Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10491},"{6119,10491}"
25453897,Ruijin power station,CHN,electricity-generation,25.9244,115.1028,trace_115.1028_25.9244,owner,Huaneng Power International,1E+11,50,Huaneng Ruijin Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9878},"{6119,9878}"
25453897,Ruijin power station,CHN,electricity-generation,25.9244,115.1028,trace_115.1028_25.9244,owner,Shaanxi Qinmei Industry Group Transportation and Marketing,1E+11,50,Huaneng Ruijin Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9878},"{6119,9878}"
25454787,SDIC Jincheng power station,CHN,electricity-generation,27.8904,104.8735,trace_104.8735_27.8904,owner,Guangdong Electric Power Development,1E+11,19.55,Yunnan Energy Investment Weixin Energy,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10571},"{6119,10571}"
25454787,SDIC Jincheng power station,CHN,electricity-generation,27.8904,104.8735,trace_104.8735_27.8904,owner,Power Construction Corporation of China,1E+11,9.034535,Yunnan Energy Investment Weixin Energy,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10571},"{6119,10571}"
25454787,SDIC Jincheng power station,CHN,electricity-generation,27.8904,104.8735,trace_104.8735_27.8904,owner,other,1E+11,0.159100041,Yunnan Energy Investment Weixin Energy,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10571},"{6119,10571}"
25454787,SDIC Jincheng power station,CHN,electricity-generation,27.8904,104.8735,trace_104.8735_27.8904,owner,Aluminum Corporation of China,1E+11,2.476353286,Yunnan Energy Investment Weixin Energy,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10571},"{6119,10571}"
25454787,SDIC Jincheng power station,CHN,electricity-generation,27.8904,104.8735,trace_104.8735_27.8904,owner,China National Tobacco,1E+11,7.328995,Yunnan Energy Investment Weixin Energy,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10571},"{6119,10571}"
25454787,SDIC Jincheng power station,CHN,electricity-generation,27.8904,104.8735,trace_104.8735_27.8904,owner,Yuntianhua Group,1E+11,4.513245,Yunnan Energy Investment Weixin Energy,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10571},"{6119,10571}"
25454787,SDIC Jincheng power station,CHN,electricity-generation,27.8904,104.8735,trace_104.8735_27.8904,owner,Yunnan Investment Holding Group,1E+11,51.13264591,Yunnan Energy Investment Weixin Energy,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10571},"{6119,10571}"
25454788,SDIC Jincheng power station,CHN,electricity-generation,35.4611,112.9252,trace_112.9252_35.4611,owner,Shanxi Coking,1E+11,49,China Coal Huajin Group Jincheng Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10571},"{6119,10571}"
25454788,SDIC Jincheng power station,CHN,electricity-generation,35.4611,112.9252,trace_112.9252_35.4611,owner,China Coal Energy,1.00001E+11,51,China Coal Huajin Group Jincheng Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10571},"{6119,10571}"
25455957,SPIC Changshu Thermal power station,CHN,electricity-generation,31.5982,120.8434,trace_120.8434_31.5982,owner,China Power International Development,1E+11,100,CLP Changshu Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11418},"{6119,11418}"
25457323,SPIC Jiangmen Gaoxin District Distributed Gas power station,CHN,electricity-generation,22.537,113.1632,trace_113.1632_22.537,owner,China Power International Development,1E+11,100,China Power (Jiangmen) Integrated Energy,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11611},"{6119,11611}"
25455974,SPIC Lisha Island Gas power station,CHN,electricity-generation,22.9565,113.5754,trace_113.5754_22.9565,owner,other,1E+11,10.268512,Dongguan Zhongdian Jiufeng New Energy Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11427},"{6119,11427}"
25455974,SPIC Lisha Island Gas power station,CHN,electricity-generation,22.9565,113.5754,trace_113.5754_22.9565,owner,"TIANHAN DEVELOPMENT LIMITED (Tianhan Development Co., Ltd.)",1E+11,83.226576,Dongguan Zhongdian Jiufeng New Energy Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11427},"{6119,11427}"
25455974,SPIC Lisha Island Gas power station,CHN,electricity-generation,22.9565,113.5754,trace_113.5754_22.9565,owner,Tianhong Holdings Limited (Tianhong Holdings Limited),1E+11,6.504912,Dongguan Zhongdian Jiufeng New Energy Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11427},"{6119,11427}"
25455148,SPIC Sihui Gas Thermal power station,CHN,electricity-generation,23.3156,112.7855,trace_112.7855_23.3156,owner,JPMorgan Chase & Co,1E+11,19.99,China Power (Sihui) Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10842},"{6119,10842}"
25455148,SPIC Sihui Gas Thermal power station,CHN,electricity-generation,23.3156,112.7855,trace_112.7855_23.3156,owner,SPIC Industry-Finance Holdings,1E+11,50.24,China Power (Sihui) Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10842},"{6119,10842}"
25455148,SPIC Sihui Gas Thermal power station,CHN,electricity-generation,23.3156,112.7855,trace_112.7855_23.3156,owner,other,1E+11,14.12,China Power (Sihui) Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10842},"{6119,10842}"
25455148,SPIC Sihui Gas Thermal power station,CHN,electricity-generation,23.3156,112.7855,trace_112.7855_23.3156,owner,Zhengzhou Finance Bureau,1E+11,15.65,China Power (Sihui) Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10842},"{6119,10842}"
25457316,SPIC Wusongjiang Gas power station,CHN,electricity-generation,31.2368,120.6646,trace_120.6646_31.2368,owner,Industrial and Commercial Bank of China,1E+11,11.08,SPIC Jiangsu Electric Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11604},"{6119,11604}"
25457316,SPIC Wusongjiang Gas power station,CHN,electricity-generation,31.2368,120.6646,trace_120.6646_31.2368,owner,Shanghai Electric Power,1E+11,88.92,SPIC Jiangsu Electric Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11604},"{6119,11604}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,Agricultural Bank of China,1E+11,0.27270789,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,Power Construction Corporation of China,1E+11,33.83166852,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,State Power Investment,1E+11,51,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,Zhengzhou High-tech Investment and Construction Group,1E+11,10,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,other,1E+11,2.921652717,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,Xi'an Urban Infrastructure Construction Investment Group,1E+11,0.012828285,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,Shaanxi Yanchang Petroleum (Group),1E+11,0.017100457,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,Bank of China,1E+11,1.11136896,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,Yulin Investment Operation Group,1E+11,0.012369292,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,Shaanxi Finance Investment Management,1E+11,0.017100457,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,Shaanxi International Trust,1E+11,0.006414143,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,Bank of Communications,1E+11,0.75716394,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,Xi'an Jingfa Holding (Group),1E+11,0.017615582,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,Far East Horizon,1E+11,0.012828285,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25453396,SPIC Zhengzhou Gas power station,CHN,electricity-generation,34.7968,113.5272,trace_113.5272_34.7968,owner,Shaanxi Coal and Chemical Industry,1.00001E+11,0.008520806,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9517},"{6119,9517}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,Agricultural Bank of China,1E+11,0.27270789,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,Power Construction Corporation of China,1E+11,33.83166852,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,State Power Investment,1E+11,51,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,Zhengzhou High-tech Investment and Construction Group,1E+11,10,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,other,1E+11,2.921652717,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,Xi'an Urban Infrastructure Construction Investment Group,1E+11,0.012828285,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,Shaanxi Yanchang Petroleum (Group),1E+11,0.017100457,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,Bank of China,1E+11,1.11136896,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,Yulin Investment Operation Group,1E+11,0.012369292,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,Shaanxi Finance Investment Management,1E+11,0.017100457,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,Shaanxi International Trust,1E+11,0.006414143,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,Bank of Communications,1E+11,0.75716394,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,Xi'an Jingfa Holding (Group),1E+11,0.017615582,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,Far East Horizon,1E+11,0.012828285,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454962,SPIC Zhoukou Gas power station,CHN,electricity-generation,33.4278,114.9386,trace_114.9386_33.4278,owner,Shaanxi Coal and Chemical Industry,1.00001E+11,0.008520806,SPIC Zhengzhou Gas Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10709},"{6119,10709}"
25454261,Salaqi power station,CHN,electricity-generation,40.5338,110.5648,trace_110.5648_40.5338,owner,China Shenhua Energy,1E+11,100,Beijing Guodian Power Co Ltd Saraqi Power Plant,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10182},"{6119,7027,10182}"
25451005,Sanhe Yanjiao power station,CHN,electricity-generation,39.9533,116.848,trace_116.848_39.9533,owner,Sanhe Power Generation,1.00001E+11,100,Sanhe Power Generation,1.00001E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.8,,{7770},{7770}
25454741,Sanshui Hengyi power station,CHN,electricity-generation,23.016,112.8433,trace_112.8433_23.016,owner,Foshan Investment Holding Group,1E+11,50,Foshan Hengyi Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10542},"{6119,10542}"
25454741,Sanshui Hengyi power station,CHN,electricity-generation,23.016,112.8433,trace_112.8433_23.016,owner,Guangzhou Development Group,1E+11,50,Foshan Hengyi Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10542},"{6119,10542}"
25457279,Shaanmei Group Yulin Chemical captive power station,CHN,electricity-generation,38.6427,110.0771,trace_110.0771_38.6427,owner,Shaanxi Coal and Chemical Industry,1.00001E+11,100,SHCCIG Yulin Chemical,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11568},"{6119,11568}"
25457258,Shaanxi Hongyuan power station,CHN,electricity-generation,39.0155,110.6694,trace_110.6694_39.0155,owner,Shaanxi Haotian Group Coal Power Metallurgical and Chemical,1E+11,74.5,Shaanxi Haotian Group Hongyuan Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11547},"{6119,11547}"
25457258,Shaanxi Hongyuan power station,CHN,electricity-generation,39.0155,110.6694,trace_110.6694_39.0155,owner,Fugu Hengda Industry and Trade,1E+11,25.5,Shaanxi Haotian Group Hongyuan Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11547},"{6119,11547}"
25457278,Shaanxi Jingyi Chemical Company captive power station,CHN,electricity-generation,38.7215,110.1926,trace_110.1926_38.7215,owner,Shaanxi Yulin Energy Group,1E+11,35.5,Shaanxi Jingyi Chemical,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11567},"{6119,11567}"
25457278,Shaanxi Jingyi Chemical Company captive power station,CHN,electricity-generation,38.7215,110.1926,trace_110.1926_38.7215,owner,Shenmu County State-owned Assets Operation,1E+11,30,Shaanxi Jingyi Chemical,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11567},"{6119,11567}"
25457278,Shaanxi Jingyi Chemical Company captive power station,CHN,electricity-generation,38.7215,110.1926,trace_110.1926_38.7215,owner,Shaanxi Hengyuan Investment Group,1E+11,34.5,Shaanxi Jingyi Chemical,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11567},"{6119,11567}"
25455731,Shaanxi Linbei power station,CHN,electricity-generation,34.9101,107.5543,trace_107.5543_34.9101,owner,other,1E+11,4.74,Shaanxi Energy Linbei Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11267},"{6119,11267}"
25455731,Shaanxi Linbei power station,CHN,electricity-generation,34.9101,107.5543,trace_107.5543_34.9101,owner,Shaanxi Investment Group,1E+11,95.26,Shaanxi Energy Linbei Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11267},"{6119,11267}"
25457202,Shaanxi Weinan cogeneration power station,CHN,electricity-generation,34.5911,109.4405,trace_109.4405_34.5911,owner,China Datang,1E+11,100,Datang Weinan Thermal Power,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11491},"{6119,11491}"
25457205,Shaanxi Youser Yulin power station,CHN,electricity-generation,38.5324,109.8797,trace_109.8797_38.5324,owner,other,1E+11,4.9,Shaanxi Nonferrous Yulin New Materials Group,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11494},"{6119,11494}"
25457205,Shaanxi Youser Yulin power station,CHN,electricity-generation,38.5324,109.8797,trace_109.8797_38.5324,owner,Shaanxi Non-ferrous Metals Holding Group,1E+11,95.1,Shaanxi Nonferrous Yulin New Materials Group,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11494},"{6119,11494}"
25454786,Shahe power station,CHN,electricity-generation,36.8536,114.3243,trace_114.3243_36.8536,owner,Hebei Construction & Investment Group,1E+11,5.64613,Hebei Construction Investment Shahe Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10570},"{6119,10570}"
25454786,Shahe power station,CHN,electricity-generation,36.8536,114.3243,trace_114.3243_36.8536,owner,Hebei Construction Investment Energy Investment,1E+11,89.79,Hebei Construction Investment Shahe Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10570},"{6119,10570}"
25454786,Shahe power station,CHN,electricity-generation,36.8536,114.3243,trace_114.3243_36.8536,owner,State Grid Corporation of China,1.00001E+11,4.56387,Hebei Construction Investment Shahe Power Generation,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10570},"{6119,10570}"
25457385,"ShanXi TongCai Industry and Trade Co., Ltd. power project",CHN,electricity-generation,35.7003,111.4311,trace_111.4311_35.7003,owner,other,1E+11,48.57,ShanXi TongCai Industry and Trade,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11672},"{6119,11672}"
25457385,"ShanXi TongCai Industry and Trade Co., Ltd. power project",CHN,electricity-generation,35.7003,111.4311,trace_111.4311_35.7003,owner,Shanxi Jianbang Group,1E+11,51.43,ShanXi TongCai Industry and Trade,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11672},"{6119,11672}"
25457277,Shandong Guangfu captive power station,CHN,electricity-generation,36.8563,117.6305,trace_117.6305_36.8563,owner,Shandong Guangfu Group,1E+11,100,Shandong Guangfu Group,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11566},"{6119,11566}"
25453723,Shandong Haihua Weifang power station,CHN,electricity-generation,37.1301,119.0327,trace_119.0327_37.1301,owner,China Nationasl Salt Industry,1E+11,30,Shandong Haihua Group Co Ltd Thermal Power Branch,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9746},"{6119,9746}"
25453723,Shandong Haihua Weifang power station,CHN,electricity-generation,37.1301,119.0327,trace_119.0327_37.1301,owner,Weifang Investment Group,1E+11,55.01,Shandong Haihua Group Co Ltd Thermal Power Branch,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9746},"{6119,9746}"
